ts,agent_id,throttle,steer,brake,cvip,cvip_x,cvip_y,cvip_z,x,y,z,v,duration_game,duration_system,route_length,score_composed,score_penalty,score_route,status,scenario
538544,0,0.3943698108196258,-0.0011803804663941,0.0,49.469187705562845,192.80618286132807,76.98424530029297,0.0018501662416383,193.38720703125,27.51848030090332,0.0340400300920009,9.069584569938415,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
538545,0,0.4285163581371307,-0.0012280737282708,0.0,49.57435480619115,192.8023223876953,77.3159408569336,0.0018551254179328,193.38394165039065,27.74500846862793,0.0340364463627338,9.059486187498145,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
538546,0,0.4473014175891876,-0.0022966752294451,0.0,49.679440084072354,192.79844665527344,77.64732360839844,0.0018583297496661,193.38067626953125,27.97130584716797,0.0340317524969577,9.05045181912706,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
538547,0,0.4370859563350677,-0.0016062641516327,0.0,49.784522091785725,192.79458618164065,77.97850036621094,0.0018597793532535,193.37747192382807,28.19740104675293,0.0340259931981563,9.042737179094608,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
538548,0,0.4211369454860687,-0.0006684834370389,0.0,49.88963480041914,192.79075622558597,78.3095474243164,0.0018598556052893,193.3743133544922,28.42333602905273,0.0340192019939422,9.036600188793589,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
538549,0,0.3086521327495575,-0.0010222445707768,0.0,49.99482797544288,192.78692626953125,78.64054870605469,0.0018586348742246,193.3711853027344,28.649145126342773,0.034011498093605,9.0319275764534,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
538550,0,0.2496423423290252,-0.001294192741625,0.0,50.10014113290201,192.78309631347656,78.97157287597656,0.0018564986530691,193.3680419921875,28.87485694885254,0.0340031422674655,9.028251567607592,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
538551,0,0.2616316974163055,-0.0027197557501494,0.0,50.20562421728025,192.77926635742188,79.30268096923828,0.001853485009633,193.3649139404297,29.100482940673828,0.0339946746826171,9.024627671179765,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
538552,0,0.3234460651874542,-0.0019789761863648,0.0,50.311365316466905,192.77542114257807,79.63392639160156,0.0018500137375667,193.36181640625,29.32598876953125,0.0339874625205993,9.01942827363898,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
538553,0,0.4084789156913757,-0.0017445711418986,0.0,50.41745287260768,192.7715606689453,79.96534729003906,0.0018460846040397,193.3588104248047,29.55132484436035,0.0339822396636009,9.012364025317884,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
538554,0,0.485054075717926,-0.0013688979670405,0.0,50.523956917368665,192.76768493652344,80.29698944091797,0.0018419646658003,193.35585021972656,29.776466369628903,0.0339790321886539,9.004272612718283,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
538555,0,0.4903620779514313,-0.0009839072590693,0.0,50.63092268962229,192.76382446289065,80.62889099121094,0.0018377304077148,193.35292053222656,30.001405715942383,0.0339768975973129,8.99643799557522,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
538556,0,0.4635195136070251,0.0003283997648395,0.0,50.73835191838303,192.7599639892578,80.96109008789062,0.0018334578489884,193.34999084472656,30.226179122924805,0.0339750275015831,8.990187730084369,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
538557,0,0.4009980261325836,0.0004830153193324,0.0,50.846227969952345,192.75608825683597,81.29361724853516,0.0018292617751285,193.3470916748047,30.450834274291992,0.0339721664786338,8.986167205184282,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
538558,0,0.3305172324180603,0.000771181017626,0.0,50.95449983746104,192.75222778320312,81.62648010253906,0.0018251037690788,193.34413146972656,30.67542839050293,0.0339677408337593,8.983881615442604,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
538559,0,0.3207831382751465,0.0006077146390452,0.0,51.06316823136444,192.74835205078125,81.95970153808594,0.0018212508875876,193.3411407470703,30.89998435974121,0.0339624024927616,8.982379466484083,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
538560,0,0.3424728214740753,-0.0001747375790728,0.0,51.17224668019828,192.74449157714844,82.29328918457031,0.0018176268786191,193.33816528320312,31.124496459960938,0.0339569449424743,8.980428620375326,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
538561,0,0.3957183063030243,0.0012714040931314,0.0,51.28175425671333,192.74061584472656,82.62722778320312,0.0018145369831472,193.33517456054688,31.34893035888672,0.0339524075388908,8.977255188219399,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
538562,0,0.3989337086677551,0.0008003017865121,0.0,51.39162004010252,192.73675537109372,82.96142578125,0.0018125533824786,193.3321685791016,31.573265075683597,0.0339490883052349,8.973115704506823,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
538563,0,0.3685373663902282,0.0010818763403221,0.0,51.50177364054804,192.73287963867188,83.29580688476562,0.0018118285806849,193.32913208007807,31.797494888305664,0.0339469127357006,8.96872021444872,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
538564,0,0.3892795443534851,7.399086462100968e-05,0.0,51.61211016077295,192.72901916503903,83.63026428222656,0.0018125915667042,193.3260955810547,32.0216178894043,0.03394515812397,8.964750975017754,19.07500028423965,52.68937635421753,131.56012567009267,100.0,1.0,100.0,Completed,haze-sunset
